timepoint,Gen_Index,available
8,Glen Ferris 7 (Hawks Nest),1.0
8,Glen Ferris 8 (Hawks Nest),1.0
8,Hannibal Dam,1.0
8,NEPCO NUG,1.0
8,MH50 (Sunoil),0.0
8,York County RR NUG,0.17849466700000005
8,Archbald,1.0
8,PEI 5,0.41304347799999996
8,Archbald 2,0.0
8,PEI 6,0.0
8,Paxton Creek NUG,0.0
8,Newark Bay COGEN,1.0
8,Glatfelter NUG,1.0
8,Kimberly Clark,1.0
8,Bayonne COGEN NUG,0.0
8,Rosemary 1,0.24797979799999992
8,Eagle Point COGEN NUG,0.0
8,Pottstown 1,0.19999999999999996
8,Westwood 1,1.0
8,Mobil NUG (BtM),1.0
8,MCRRF1,1.0
8,Covanta Fairfax 1 (Ogden Martin),0.813142857
8,Panther Creek NUG,1.0
8,Parlin ST1,0.0
8,Parlin CT1,0.0
8,Parlin CT2,0.0
8,Parlin ST2,0.0
8,Cumberland CT 2,0.0
8,Cumberland CT 1,1.0
8,Marcal NUG,0.0
8,Lancaster County RR NUG,0.533333333
8,Wheelabrator-Frackville NUG,1.0
8,Gloucester NUG,0.25
8,Northampton,1.0
8,ALD 6,1.0
8,PE Hydro,1.0
8,ALD 5,0.0
8,Union County Resource Recovery,0.0
8,Bellmeade,0.48689138600000004
8,Scrubgrass NUG,1.0
8,Mecklenburg 1 (Buggs Is),1.0
8,Mecklenburg 2 (Buggs Is),1.0
8,Doswell CC2 (4Rivers5),1.0
8,Doswell CC1 (4Rivers5),1.0
8,Doswell CT (4Rivers1),1.0
8,Yough Dam NUG,1.0
8,I95 LF Phase I,0.966666667
8,Great Falls Hydro NUG,0.0
8,Elizabeth River 2,1.0
8,Elizabeth River 1,0.0
8,Elizabeth River 3,0.0
8,Pittsylvania (Hurt),0.86746988
8,North Wales D 1,0.0
8,Conemaugh Hydro NUG,0.4444445
8,Gude LF,0.0
8,Smith CT 3,1.0
8,Smith CT 10,1.0
8,Smith CT 5,1.0
8,Smith CT 6,1.0
8,Smith CT 1,1.0
8,Smith CT 4,1.0
8,Smith CT 7,1.0
8,Smith CT 9,1.0
8,Smith CT 2,1.0
8,Rensselaer Cogen,0.0
8,Roanoke Valley 1,1.0
8,Spruance 3 (Richmond),1.0
8,Spruance 1 (Richmond),1.0
8,Spruance 2 (Richmond),1.0
8,Spruance 4 (Richmond),1.0
8,Birchwood 1,1.0
8,Covanta Plymouth (Montenay),0.562857143
8,Schuylkill Energy NUG,1.0
8,Willamette (PennTech)(Domtar),1.0
8,Lakewood NUG,1.0
8,Cat Tractor NUG,0.705679862
8,I95 LF Phase II,0.7
8,Wheelabrator Falls NUG,0.10416666699999999
8,Roanoke Valley 2,1.0
8,Dinwiddie Diesel,0.0
8,Weakley Diesel,0.0
8,Grays Ferry Cogen,1.0
8,Panda,0.0
8,Gordonsville 1 (So.Anna),0.0
8,Gordonsville 2 (So.Anna),1.0
8,Santeetlah 2,1.0
8,Santeetlah 1,1.0
8,Cheoah 5,0.0
8,Cheoah 4,1.0
8,Cheoah 3,1.0
8,Cheoah 1,1.0
8,Cheoah 2,1.0
8,Calderwood 2,1.0
8,Calderwood 1,1.0
8,Calderwood 3,1.0
8,Chilhowee 1,1.0
8,Chilhowee 2,1.0
8,Chilhowee 3,1.0
8,Keystone NUG,1.0
8,Manchester,1.0
8,Ocean County LF,1.0
8,Lakeview,0.7166665999999999
8,Rocky Road CT 33,0.0
8,Rocky Road CT 31,0.0
8,Rocky Road CT 34,0.0
8,Rocky Road CT 32,0.0
8,Madison 1,1.0
8,Kendall 2,0.0
8,Kendall 4,1.0
8,Kendall 3,1.0
8,Kendall 1,1.0
8,Bluegrass CT 2,0.0
8,Bluegrass CT 3,0.0
8,Bluegrass CT 1,0.0
8,Cordova ST 1,0.0
8,Cordova CT 2,0.0
8,Cordova CT 1,0.0
8,Ontelaunee ST 1,1.0
8,Ontelaunee CT 2,1.0
8,Ontelaunee CT 1,1.0
8,Springdale 1 (AE1),0.0
8,Springdale 2 (AE2),1.0
8,Foothills 5 (Zelda 5),1.0
8,Foothills 4 (Zelda 4),1.0
8,Elwood 4,0.0
8,Elwood 5,0.0
8,Elwood 8,0.0
8,Elwood 7,0.0
8,Elwood 1,0.0
8,Elwood 2,0.0
8,Elwood 3,0.0
8,Elwood 9,0.0
8,Elwood 6,0.0
8,Morris CT1 (Equistar),1.0
8,Morris CT2 (Equistar),1.0
8,Morris ST1 (Equistar),1.0
8,Morris CT3 (Equistar),0.0
8,Greenville 1,1.0
8,Greenville 2,0.0
8,Greenville 3,0.0
8,Greenville 4,1.0
8,Liberty CT2,0.0
8,Liberty CT1,1.0
8,Liberty CC3,0.49151027700000005
8,Handsome Lake 2,0.0
8,Handsome Lake 1,1.0
8,Handsome Lake 3,0.5046728970000001
8,Handsome Lake 5,1.0
8,Handsome Lake 4,1.0
8,Lee County 8,0.0
8,Lee County 7,0.0
8,Lee County 5,0.0
8,Lee County 1,0.0
8,Lee County 6,0.0
8,Lee County 2,0.0
8,Lee County 3,0.0
8,Lee County 4,0.0
8,Rockford 1/11,0.0
8,Rockford 1/12,0.0
8,Red Oak Plant,1.0
8,Darby 1,0.0
8,Darby 5,0.0
8,Darby 3,0.0
8,Darby 6,0.0
8,Darby 2,0.0
8,Darby 4,0.0
8,Tait GT 7,0.0
8,Tait GT 4,1.0
8,Tait GT 6,1.0
8,Tait GT 5,1.0
8,University Park 3 CT (South),0.0
8,University Park 1 CT (South),0.508474576
8,University Park 2 CT (South),0.0
8,University Park 5 CT (South),0.0
8,University Park 4 CT (South),0.0
8,University Park 6 CT (South),0.0
8,Crete CT 4,0.0
8,Crete CT 2,0.0
8,Crete CT 1,0.0
8,Crete CT 3,0.0
8,Ceredo 6,0.0
8,Ceredo 4,0.0
8,Ceredo 3,1.0
8,Ceredo 2,1.0
8,Ceredo 1,1.0
8,Ceredo 5,0.0
8,Aurora  6,0.0
8,Aurora  8,0.0
8,Aurora  3,0.0
8,Aurora  7,0.0
8,Aurora  9,0.0
8,Aurora  4,0.0
8,Aurora  5,0.0
8,Aurora  2,0.0
8,Aurora 10,0.0
8,Aurora  1,0.0
8,Southeast Chicago CT 12,0.0
8,Southeast Chicago CT 10,0.0
8,Southeast Chicago CT 5,0.0
8,Southeast Chicago CT 8,0.0
8,Southeast Chicago CT 11,0.0
8,Southeast Chicago CT 9,0.0
8,Southeast Chicago CT 7,0.0
8,Southeast Chicago CT 6,0.0
8,Wolf Hills 4,0.0
8,Wolf Hills 5,0.0
8,Wolf Hills 3,0.0
8,Wolf Hills 1,0.0
8,Wolf Hills 2,0.0
8,Morgan ST 1,1.0
8,Morgan CT 1,1.0
8,Morgan CT 2,1.0
8,Morgan CT 3,1.0
8,River Energy CT 1 (Calumet),0.0
8,River Energy CT 2 (Calumet),0.0
8,New Covert 2,1.0
8,New Covert 1,1.0
8,New Covert 3,0.948717949
8,Ford Mill Block 1,0.802884615
8,Ford Mill Block 2,0.6349206350000001
8,Ironwood CT 2,0.0
8,Ironwood CT 1,0.0
8,Ironwood CC 3,0.0
8,South Bend 1 (Armstrong),0.0
8,South Bend 2 (Armstrong),0.0
8,South Bend 3 (Armstrong),0.0
8,South Bend 4 (Armstrong),1.0
8,Troy 1,0.0
8,Troy 2,0.0
8,Troy 3,0.0
8,Troy 4,0.0
8,Oak Grove 1 (Pleasants),0.0
8,Oak Grove 2 (Pleasants),0.0
8,Dresden 1A,0.0
8,Dresden 1S,1.0
8,Dresden 1B,1.0
8,Cottonwood CT 3,1.0
8,Cottonwood CT 2,1.0
8,Cottonwood ST 3,1.0
8,Cottonwood CT 1,1.0
8,Cottonwood ST 1,1.0
8,Cottonwood ST 2,1.0
8,Cottonwood ST 4,1.0
8,Cottonwood CT 4,1.0
8,Gans 8 (AE8),0.0
8,Gans 9 (AE9),1.0
8,ComChes 6,1.0
8,ComChes 5,0.0
8,ComChes 4,1.0
8,ComChes 2,1.0
8,ComChes 3,1.0
8,ComChes 1,0.0
8,ComChes 7,0.333333333
8,Rockgen Peaker GT 2,0.0
8,Rockgen Peaker GT 3,0.0
8,Rockgen Peaker GT 1,0.0
8,Zion GT 3,0.0
8,Zion GT 2,0.0
8,Zion GT 1,0.0
8,Washington 13,1.0
8,Rolling Hills 1 (Flatlick),0.0
8,Rolling Hills 2 (Flatlick),0.0
8,Rolling Hills 5 (Flatlick),1.0
8,Rolling Hills 4 (Flatlick),1.0
8,Rolling Hills 3 (Flatlick),0.0
8,Bayou Cove CT 2,1.0
8,Bayou Cove CT 4,1.0
8,Bayou Cove CT 3,1.0
8,Elgin 3,0.0
8,Elgin 2,0.0
8,Elgin 1,0.0
8,Elgin 4,0.0
8,Fluvanna GT 32,1.0
8,Fluvanna GT 22,1.0
8,Fluvanna GS 12,1.0
8,Fluvanna GT 12,1.0
8,Lawrenceburg 2S,0.6186770429999999
8,Lawrenceburg 1B,1.0
8,Lawrenceburg 2B,1.0
8,Lawrenceburg 2A,1.0
8,Lawrenceburg 1S,0.6225680929999999
8,Lawrenceburg 1A,1.0
8,Waterford CT 1,1.0
8,Waterford ST 1,0.8790322580000001
8,Waterford CT 3,1.0
8,Waterford CT 2,1.0
8,Ronco (Fayette),1.0
8,York CT 2 (Delta),1.0
8,York CT 1 (Delta),1.0
8,York CT 3 (Delta),1.0
8,York ST 4 (Delta),1.0
8,UPark 6 (North),1.0
8,UPark 4 (North),0.0
8,UPark 10 (North),1.0
8,UPark 11 (North),0.0
8,UPark 7 (North),0.0
8,UPark 2 (North),0.0
8,UPark 9 (North),0.0
8,UPark 1 (North),0.0
8,UPark 8 (North),0.0
8,UPark 3 (North),1.0
8,UPark 12 (North),0.0
8,UPark 5 (North),0.0
8,Chambersburg 13 (Guilford AE13),1.0
8,Chambersburg 12 (Guilford AE12),1.0
8,B Chambersburg 13 (CCLP),0.0
8,B Chambersburg 47 (CCLP),0.0
8,Mt Bethel CC 3,0.0
8,Mt Bethel CT 2,0.0
8,Mt Bethel CT 1,0.0
8,Bethlehem CT5,0.0
8,Bethlehem CT7,1.0
8,Bethlehem ST4,0.333333333
8,Bethlehem CT3,0.0
8,Bethlehem CT6,1.0
8,Bethlehem CT2,0.0
8,Bethlehem ST8,0.666666667
8,Bethlehem CT1,1.0
8,Fremont ST 3,1.0
8,Fremont CT 2,0.0
8,Fremont CT 1,1.0
8,Choctaw 3 CT,0.0
8,Choctaw 4 ST,0.0
8,Choctaw 2 CT,0.0
8,Choctaw 1 CT,0.0
8,Springdale 5 (AE5),1.0
8,Springdale 3 (AE3),1.0
8,Springdale 4 (AE4),1.0
8,Hanging Rock 1,0.0
8,Hanging Rock 2,0.5180958099999999
8,Buchanan 1 (BuchanCO),0.0
8,Buchanan 2 (BuchanCO),0.0
8,Grand Central 2,1.0
8,Grand Central 3,0.0
8,Grand Central 1,1.0
8,MH 750 STM 1 (Phillips),1.0
8,MH 750 CT 1 (Phillips),1.0
8,MH 750 CT 3 (Phillips),0.0
8,MH 750 CT 2 (Phillips),0.0
8,Prairie State 1,0.861962812
8,Prairie State 2,0.931561297
8,Oaks LF 2,0.0
8,Oaks LF 1,0.0
8,Rockford 2/21,0.0
8,Lakewood CT1,0.0
8,Lakewood CT2,0.0
8,Warren County RR NUG,0.4
8,Warren County LF 1,1.0
8,Hunterstown CC 201,1.0
8,Hunterstown CC 401,0.666666667
8,Hunterstown CC 101,0.0060242420000000685
8,Hunterstown CC 301,1.0
8,Hamlet CT 6,0.494699647
8,Hamlet CT 4,0.494699647
8,Hamlet CT 2,1.0
8,Hamlet CT 5,1.0
8,Hamlet CT 1,1.0
8,Hamlet CT 3,0.494699647
8,Tosco (Linden CoGen),1.0
8,Summersville 2,0.0
8,Summersville 1,1.0
8,Hunlock 4,0.0
8,Columbus Renick Run 1,0.0
8,Columbus Renick Run 2,0.0
8,Columbus ST 8,0.0
8,Columbus ST 1,0.0
8,Columbus Dodge Park,0.0
8,Southern LF 5,1.0
8,Southern LF,1.0
8,Central LF,1.0
8,Greater Lebanon LF,1.0
8,Bethel Energy,1.0
8,Longview 1,0.0
8,Newland Park LF,1.0
8,Brunswick LF,0.0
8,Charles City Landfill,1.0
8,Chesterfield Landfill,1.0
8,King and Queen LF,1.0
8,Upton,1.0
8,Pine Grove LF,1.0
8,Rockville Diesel,0.0
8,Virginia Beach Landfill,1.0
8,Winnebago 3,1.0
8,Winnebago 4,1.0
8,Winnebago 2,1.0
8,Winnebago 1,0.0
8,Bear Garden,0.47385620900000003
8,Virginia City 1,0.508196721
8,Haverhill 1,1.0
8,Ottawa County LF 1,0.0
8,Ottawa County LF 2,1.0
8,Ottawa County LF 3,0.0
8,Carbon Limestone LF 16,1.0
8,Carbon Limestone LF 7,0.0
8,Carbon Limestone LF 5,1.0
8,Carbon Limestone LF 1,0.0
8,Carbon Limestone LF 15,1.0
8,Carbon Limestone LF 9,1.0
8,Carbon Limestone LF 6,1.0
8,Carbon Limestone LF 10,0.0
8,Carbon Limestone LF 4,1.0
8,Carbon Limestone LF 3,0.0
8,Carbon Limestone LF 8,1.0
8,Carbon Limestone LF 12,0.0
8,Carbon Limestone LF 13,0.0
8,Carbon Limestone LF 14,1.0
8,Carbon Limestone LF 2,0.0
8,Carbon Limestone LF 11,1.0
8,Lorain County LF 9,0.0
8,Lorain County LF 7,0.0
8,Lorain County LF 6,0.0
8,Lorain County LF 8,0.0
8,Lorain County LF 10,0.0
8,Lorain County LF 4,0.0
8,Lorain County LF 2,0.0
8,Lorain County LF 1,0.0
8,Lorain County LF 5,0.0
8,Lorain County LF 3,0.0
8,Cumberland County LF,0.0
8,Shippensburg LF (Community Refuse),1.0
8,Northern Tier LF,1.0
8,Stafford LF,0.0
8,Broad Mountain 2 LF (Hegins),0.38095238100000006
8,Pioneer Crossing LF,0.909090909
8,Arden LF,0.8340909089999999
8,William Penn LF (Middle Peninsula),0.7833333330000001
8,King George LF,1.0
8,Cleveland County CT 1,0.0
8,Glendon LF,1.0
8,Erie County LF 1,0.0
8,Henrico County LF,0.0
8,Geneva LF 2,1.0
8,Geneva LF 5,1.0
8,Geneva LF 4,0.0
8,Geneva LF 3,1.0
8,Geneva LF 1,1.0
8,Mahoning LF 3,1.0
8,Mahoning LF 4,1.0
8,Mahoning LF 2,1.0
8,Mahoning LF 1,1.0
8,Mahoning LF 5,0.0
8,Bellefontaine LF,1.0
8,Reichs Ford LF,1.0
8,Middletown Coke (Yankee 1 emkts),0.787234043
8,Salem County LF,0.0
8,Pleasantville 2,1.0
8,Pleasantville 3,0.0
8,Pleasantville 1,0.0
8,Sussex County LF,1.0
8,Burlington Cty LF 4,0.0
8,Burlington Cty LF 5,0.0
8,Burlington Cty LF 2,0.0
8,Burlington Cty LF 1,0.0
8,Burlington Cty LF 3,0.0
8,Northeast LF 4,0.0
8,Northeast LF 3,1.0
8,Northeast LF 1,1.0
8,Northeast LF 2,1.0
8,Evergreen 1,1.0
8,Edgeboro LF,1.0
8,Millersville LF 2,1.0
8,Millersville LF 1,1.0
8,Christiana 11,0.0
8,Christiana 14,1.0
8,Woodbine LF 2 (Cape May),1.0
8,Woodbine LF 1 (Cape May),1.0
8,Woodbine LF 3 (Cape May),0.0
8,Delaware City 03,1.0
8,Delaware City 06,1.0
8,Delaware City 10,1.0
8,Delaware City 07,0.0
8,Edge Moor 03,1.0
8,Edge Moor 10,0.0
8,Edge Moor 05,1.0
8,Edge Moor 04,1.0
8,Cleveland County CT 4,0.0
8,Indian River 10,1.0
8,Indian River 04,0.882145378
8,Berrien Springs LF 3,1.0
8,Berrien Springs LF 1,0.0
8,Berrien Springs LF 2,1.0
8,West 1,0.0
8,Orchard Hills LF 1,1.0
8,Orchard Hills LF 2,1.0
8,Dover McKee Run 3,1.0
8,Dover McKee Run 1,1.0
8,Dover McKee Run 2,1.0
8,Cook 1,1.0
8,Cook 2,1.0
8,Pleasants 1,0.930088358
8,Pleasants 2,0.976409936
8,Racine 1,1.0
8,Racine 2,1.0
8,Calvert Cliffs 1,1.0
8,Calvert Cliffs 2,1.0
8,Duck Creek 1,0.0
8,Newton 2,0.0
8,Newton 1,0.0
8,East Bend 2,1.0
8,Zimmer 1,0.0
8,Brandon Shores 2,1.0
8,Brandon Shores 1,1.0
8,Perry 1,1.0
8,Braidwood 2,1.0
8,Braidwood 1,1.0
8,Byron 2,1.0
8,Byron 1,1.0
8,Lasalle 2,1.0
8,Lasalle 1,1.0
8,Killen GT 1,0.0
8,Killen 2,0.956666667
8,Catawba 1,1.0
8,Beaver Valley 1,0.0
8,Beaver Valley 2,1.0
8,Spurlock 3,1.0
8,Spurlock 1,1.0
8,Spurlock 2,1.0
8,Spurlock 4,1.0
8,Big Cajun II 2,1.0
8,Big Cajun II 1,1.0
8,Big Cajun II 3,1.0
8,Trimble 2,1.0
8,Trimble 1,1.0
8,Mansfield 3,1.0
8,Mansfield 2,1.0
8,Mansfield 1,1.0
8,Susquehanna 2,1.0
8,Susquehanna 1,1.0
8,Limerick 2,1.0
8,Limerick 1,1.0
8,Gibson 5,0.4959680000000001
8,Hope Creek 1,1.0
8,Davis Besse 1,1.0
8,Rockport 2,1.0
8,Rockport 1,1.0
8,Bath County 3,1.0
8,Bath County 6,1.0
8,Bath County 5,0.0
8,Bath County 2,1.0
8,Bath County 1,1.0
8,Bath County 4,1.0
8,North Anna 1,1.0
8,North Anna 2,1.0
8,Laurel,1.0
8,Mountaineer 1,1.0
8,Ocracoke 1,1.0
8,Center Hill 1,1.0
8,Center Hill 3,1.0
8,Center Hill 2,1.0
8,Cheatham 3,1.0
8,Cheatham 2,1.0
8,Cheatham 1,1.0
8,Yards Creek 3,1.0
8,Yards Creek 1,1.0
8,Yards Creek 2,1.0
8,London 1,1.0
8,London 2,1.0
8,London 3,1.0
8,Marmet 3,1.0
8,Marmet 1,1.0
8,Marmet 2,1.0
8,Winfield 3,1.0
8,Winfield 2,0.0
8,Winfield 1,1.0
8,Lake Lynn 3,1.0
8,Lake Lynn 2,1.0
8,Lake Lynn 1,1.0
8,Lake Lynn 4,0.0
8,Vineland Jet 1,1.0
8,Gravel Neck 3,1.0
8,Gravel Neck 4,1.0
8,Gravel Neck 5,1.0
8,Gravel Neck 2,0.0
8,Gravel Neck 1,0.0
8,Gravel Neck 6,1.0
8,Raystown,1.0
8,Forked River C1,0.0
8,Forked River C2,0.02325571400000004
8,Hay Road CT6,0.0
8,Hay Road ST8,0.339037433
8,Hay Road CT3,0.0
8,Hay Road CT1,1.0
8,Hay Road CT2,0.0
8,Hay Road CT7,0.0
8,Hay Road CT5,1.0
8,Hay Road ST4,0.0
8,Woodsdale GT 3,1.0
8,Woodsdale GT 4,1.0
8,Woodsdale GT 6,1.0
8,Woodsdale GT 2,1.0
8,Woodsdale GT 1,1.0
8,Woodsdale GT 5,1.0
8,Darbytown 4,1.0
8,Darbytown 2,0.6521739129999999
8,Darbytown 1,1.0
8,Darbytown 3,1.0
8,Clover 2,1.0
8,Clover 1,1.0
8,Lincoln 2,0.0
8,Lincoln 1,1.0
8,Lincoln 8,0.0
8,Lincoln 7,0.0
8,Lincoln 3,0.0
8,Lincoln 4,0.0
8,Lincoln 5,0.0
8,Lincoln 6,1.0
8,Sherman Avenue CT 1,0.0
8,Dover Parkland 11,1.0
8,Richmond CT 2,0.0
8,Richmond CT 1,0.0
8,Anderson CT 2,0.0
8,Anderson CT 3,0.0
8,Anderson CT 1,0.0
8,Bellville 1,1.0
8,Bellville 2,1.0
8,Pennsbury 1,0.0
8,Pennsbury 2,0.0
8,Fairless Hills B,1.0
8,Fairless Hills A,1.0
8,Tilton CT 2,0.0
8,Tilton CT 1,0.0
8,Tilton CT 4,0.0
8,Tilton CT 3,0.0
8,Montpelier 3,0.0
8,Montpelier 1,0.0
8,Montpelier 4,0.0
8,Montpelier 2,0.0
8,Rowan CT 2,1.0
8,Rowan CT 1,0.0
8,Rowan 4 CC,1.0
8,Rock Springs CT1,0.0
8,Rock Springs CT4,0.0
8,Rock Springs CT3,0.0
8,Rock Springs CT2,0.0
8,Marsh Run CT 2,1.0
8,Marsh Run CT 3,1.0
8,Marsh Run CT 1,1.0
8,Louisa CT 5,0.0
8,Louisa CT 2,1.0
8,Louisa CT 3,1.0
8,Louisa CT 4,1.0
8,Louisa CT 1,1.0
8,Remington 3,0.0
8,Remington 2,1.0
8,Remington 1,1.0
8,Remington 4,1.0
8,Ladysmith GT 2,1.0
8,Ladysmith GT 1,1.0
8,Ladysmith GT 3,0.0
8,Ladysmith GT 4,1.0
8,Ladysmith GT 5,1.0
8,Mone 1,1.0
8,Mone 3,0.0
8,Mone 2,0.0
8,Amelia Landfill,1.0
8,Clayton 2,0.0
8,Clayton 1 (Beasley),0.0
8,Mickleton CT 1,0.0
8,Three Mile Island 1,1.0
8,Croydon 11,1.0
8,Croydon 21,1.0
8,Croydon 32,1.0
8,Croydon 12,1.0
8,Croydon 22,1.0
8,Croydon 31,1.0
8,Croydon 41,1.0
8,Croydon 42,1.0
8,Gavin 1,1.0
8,Gavin 2,1.0
8,Seneca 1,1.0
8,Seneca 3,0.0
8,Seneca 2,1.0
8,Cheswick 1,0.43367346900000003
8,Glen Gardner A3,0.0
8,Glen Gardner B8,0.0
8,Glen Gardner B6,0.0
8,Glen Gardner A4,0.0
8,Glen Gardner B7,0.0
8,Glen Gardner B5,0.0
8,Glen Gardner A2,0.0
8,Glen Gardner A1,0.0
8,E.D. Edwards 3,0.892857143
8,E.D. Edwards 1,0.0
8,E.D. Edwards 2,0.897435897
8,Coffeen 1,0.5735294120000001
8,Coffeen 2,0.0
8,Dresden 3,1.0
8,Dresden 2,0.421574279
8,Joliet 6,1.0
8,Kincaid 1,1.0
8,Kincaid 2,1.0
8,Powerton 6,0.954545449
8,Powerton 5,1.0
8,Quad Cities 1,1.0
8,Quad Cities 2,1.0
8,Waukegan 7,1.0
8,Waukegan 32,0.0
8,Waukegan 31,0.849056604
8,Waukegan 8,1.0
8,Will County 4,1.0
8,Will County 3,0.92272203
8,Fisk 34,0.0
8,Fisk 33,0.0
8,Fisk 32,0.0
8,Fisk 31,0.0
8,Joppa 6,0.964285713
8,Joppa 5,0.974107144
8,Joppa 3,1.0
8,Joppa 2,1.0
8,Joppa 4,1.0
8,Joppa 1,1.0
8,Hennepin 2,0.7964601769999999
8,Hennepin 1,1.0
8,Clifty Creek 6,1.0
8,Clifty Creek 4,1.0
8,Clifty Creek 3,0.0
8,Clifty Creek 5,1.0
8,Clifty Creek 1,0.937073171
8,Clifty Creek 2,0.92135922
8,Elkhart 3,1.0
8,Elkhart 2,0.0
8,Elkhart 1,1.0
8,Tanners Ck 2,1.0
8,Tanners Ck 1,1.0
8,Tanners Ck 3,0.0
8,Tanners Ck 4,0.8
8,Twinbrnch 5,0.0
8,Twinbrnch 2,1.0
8,Twinbrnch 4,1.0
8,Twinbrnch 1,0.0
8,Twinbrnch 8,0.0
8,Twinbrnch 6,1.0
8,Twinbrnch 7,1.0
8,Twinbrnch 3,1.0
8,DR1,1.0
8,DR2,1.0
8,DR3,1.0
8,DR4,1.0
8,DR5,1.0
9,General Foods 1 NUG,0.0
9,Kent CT 2,1.0
9,Kent CT 1,0.0
9,LGP NUG (Logan),1.0
9,Kinsley Landfill,0.0
9,Cogentrix Portsmouth 2 (Lk.Kingman),1.0
9,Cogentrix Portsmouth 1 (Lk.Kingman),1.0
9,PCLP1 NUG,1.0
9,Gilberton NUG,1.0
9,Harrisburg NUG,1.0
9,IUP NUG,1.0
9,Colver NUG,0.981818182
9,Grant Town,0.901234562
9,South River NUG,0.472537588
9,Mt Carmel Cogen (FosterWheeler),1.0
9,Cogentrix Hopewell 2 (James River),0.543478261
9,Cogentrix Hopewell 1 (James River),0.543478261
9,Edgecombe 2 (Rocky Mt),1.0
9,Edgecombe 1 (Rocky Mt),1.0
9,Camden County RR NUG,0.52173913
9,CPGP NUG (Chambers/Carneys PT),1.0
9,Ebensburg NUG,1.0
9,Baltimore Resco NUG (Bresco),0.6315789470000001
9,Hopewell Cogen 1 (HCF),0.28075000000000006
9,Cambria County NUG,1.0
9,Essex County RR NUG (Covanta),1.0
9,AES Beaver,0.0
9,Warrior Run,1.0
9,Del Resource Mgmt Inc NUG,1.0
9,Camden COGEN,0.628930818
9,Hopewell Coal (Polyester),1.0
9,Altavista (Hall Branch),0.6349206350000001
9,Southampton 1,0.0
9,Kenilworth NUG,0.0
9,Hazelton LM 200,0.0
9,Hazelton LM 400,0.0
9,Hazelton GT 100,0.0
9,Hazelton LM 300,0.0
9,Big Sandy 1,1.0
9,Big Sandy (AEP) 2,0.625
9,Big Sandy 4,1.0
9,Big Sandy (AEP) 1,0.925266893
9,Big Sandy 5,1.0
9,Big Sandy 3,0.5
9,Big Sandy 6,1.0
9,Big Sandy 2,1.0
9,Barkley 3,0.0
9,Barkley 2,1.0
9,Barkley 1,1.0
9,Barkley 4,1.0
9,Elmer Smith 1,1.0
9,Elmer Smith 2,1.0
9,Wolf Creek 6,1.0
9,Wolf Creek 5,1.0
9,Wolf Creek 4,1.0
9,Wolf Creek 1,1.0
9,Wolf Creek 2,1.0
9,Wolf Creek 3,1.0
9,Cooper 2,0.884955733
9,Cooper 1,1.0
9,Dale 2,0.0
9,Dale 3,0.0
9,Dale 4,0.0
9,Dale 1,0.0
9,Charles Crane CT 1,1.0
9,Charles Crane 1,0.89
9,Charles Crane 2,0.005102050999999941
9,Gould St 3,0.0
9,Herbert Wagner 4,0.75
9,Herbert Wagner 2,1.0
9,Herbert Wagner 3,1.0
9,Herbert Wagner 1,1.0
9,Herbert Wagner CT 1,1.0
9,Notch Cliff 3,0.0
9,Notch Cliff 2,0.0
9,Notch Cliff 5,0.0
9,Notch Cliff 7,0.0
9,Notch Cliff 6,0.0
9,Notch Cliff 8,0.0
9,Notch Cliff 1,0.0
9,Notch Cliff 4,0.0
9,Perryman 2,1.0
9,Perryman 51,1.0
9,Perryman 1,0.409836066
9,Perryman 4,1.0
9,Perryman 3,0.0
9,Philadelphia Road 4,1.0
9,Philadelphia Road 1,1.0
9,Philadelphia Road 3,1.0
9,Philadelphia Road 2,1.0
9,Riverside 7,1.0
9,Riverside 1 (Zelda 1),0.0
9,Riverside 2 (Zelda 2),0.721153846
9,Riverside 8,1.0
9,Riverside 6,0.0
9,Riverside 3 (Zelda 3),0.721153846
9,Riverside 4,0.0
9,Westport 5,0.0
9,Crisfield 14,0.6818182
9,Vienna 10,1.0
9,Vienna 08,1.0
9,Deep Creek 2,1.0
9,Deep Creek 1,1.0
9,Chalk Point CT 1,1.0
9,Chalk Point SMECO CT,1.0
9,Chalk Point CT 2,1.0
9,Chalk Point CT 3,1.0
9,Chalk Point 2,1.0
9,Chalk Point 3,0.0
9,Chalk Point CT 6,0.0
9,Chalk Point CT 4,0.0
9,Chalk Point 4,0.0
9,Chalk Point 1,1.0
9,Chalk Point CT 5,1.0
9,Dickerson CT,0.0
9,Dickerson H CT 2,0.0
9,Dickerson 1,1.0
9,Dickerson 3,0.879120879
9,Dickerson H CT 1,1.0
9,Dickerson 2,1.0
9,Morgantown CT 5,1.0
9,Morgantown CT 4,1.0
9,Morgantown CT 6,1.0
9,Morgantown CT 3,1.0
9,Morgantown CT 2,1.0
9,Morgantown 2,1.0
9,Morgantown 1,1.0
9,Morgantown CT 1,1.0
9,Conowingo 10,1.0
9,Conowingo 01,1.0
9,Conowingo 11,1.0
9,Conowingo 09,1.0
9,Conowingo 07,1.0
9,Conowingo 04,1.0
9,Conowingo 05,1.0
9,Conowingo 06,1.0
9,Conowingo 02,1.0
9,Conowingo 08,1.0
9,Conowingo 03,1.0
9,Easton 12,1.0
9,Easton 11,1.0
9,Easton 07,0.0
9,Easton101,1.0
9,Easton 13,1.0
9,Easton 10,1.0
9,Easton102,1.0
9,Easton 14,1.0
